address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,choice.9,voting_power,timestamp,author_ipfs_hash,reason
0x53C40473DcdFd927C4201cCFE24E314a7D7C3584,,,,,,,1,,,0.61609830764247,1710437238,bafkreibzpbk37kp2bzjf6yqz3jlw2xz4hyv6qbfve2pkrtimx5hyz4sahm,""
0x9d560c8963e8758C1dBf9BeD87D0ff17764b1cA4,,,,,,,,,1,22.359611654689413,1710517105,bafkreihuyliqhkl5kotdpqgz2tyavehekrwcq72yrflirivjskye3fsxmm,""
0x7AAEE144a14Ec3ba0E468C9Dcf4a89Fdb62C5AA6,,1,,,,,,,,2.352247144703998,1710550799,bafkreie4gpxz4bxnr6idgyzyjh4v3tpzuxirpcz4vkjb5sanvjonxmxi6y,""
0x7115b222b2CcdE533A27A75D3E8629832E6DC1e3,,,,,,,,1,,18.404884255721985,1710561816,bafkreidvvnmzsijlx63lyil56hlqi7hqkjldrq3wqi77gobu6hsvsoeoyu,""
0x80E6c4918ce508c08F7e4298f64464044cF79Db7,,100,,,,,,,,0.6013907341953617,1710566846,bafkreifyax7ufj4fjpc34ms2kvyr6au62ox4danqbmkztuun5gtofg3ocy,""
0xD619F816156EFfABF9dDab313cff6b46cad3Fbdd,,,,,,,,3,1,0.06792678005517529,1710572656,bafkreidyzum2c7csqfdbfl33eeroyxfkbvmr322pjh2um35eomwizysxhq,""
0x20216577f78eE7D6d5b2b962C744a950efc77437,,,,,,,,,1,13.510643586784848,1710599446,bafkreifd7shcnunufxj3uuhhhbpclpctt4l3whmppr6g2kgsenqydn4bgq,""
0xEa04a9Fe2CEf51B504e7da8cf1b859454AE27030,1,,,,,,,,,3.010438736300313,1710607872,bafkreie7mzw7obe4uyl35gitppiewnw2lozrtei5h4cnkdls6dmwpwtnxq,""
0x12478d1a60a910C9CbFFb90648766a2bDD5918f5,,,1,,,,,1,,39.20411907839996,1710726402,bafkreib3o7lib53huyol3fdocduatikmxtd4t7aheovmhvrril4gn4muze,""
0x3Af637465aEa69F009004283095B1569E764ECd9,,,,,,,1,,,2.993547306547659,1710744853,bafkreibysittwifm37fsw5vvsm7c2f67kqljpolakcmbzntga2qjpn5c24,""
0x906AfE716e75fBB69B22cAD01Ab19b43de32308b,,,,,,,,1,,2.5732692588015222,1710747788,bafkreicdk3q7gk6zs3xapsrv3clltye3b7rqlw53gdizqx772dgn6idagq,""
0x3295e39F9Ea9Db98929B52f076acb7D1535A23Cb,,,,,,,,1,,3.920411907839996,1710780474,bafkreiapaw4bpo5vpwsmaa6kndo6tfi6g6ahqofoun5gpkgvq5zhzptl7e,""
0xa8CC9BCf39E981e5629731A18e87A7FCaf4D72B3,,1,1,,,,,,,11.761235723519988,1710817125,bafkreiccnkqrleretuujvgbs6ruld3mmwueca2mz4y2atzzwjp566ellgi,""
0xaE79f0562C2128cC12d0ac068aC288856Fe0e1AB,,,,,,,100,,,0.7421214275067564,1710845376,bafkreievsoroljvx4znmp3meff37j22eil6fciz4gcffbldbc7ewepw3fm,""
0xbe478151e2070B9D468De42EBF34275A9F35bF32,,,,,,,1,,,114.76907852138751,1710845466,bafkreibxxzuryuq5hrkvmwfgdegbgwxfoyhzn7nfdsh2vjsmfwnmd2bkfy,""
0xc989Df5B623fa84E57e99eC9006283510Ea8C2eC,,,,,,,100,,,47.87775345080384,1710845668,bafkreie2yoptb26ufig5sbpi7o7nc5hqpu4uj5i6dqmj6l735rysxrsnvy,""
0x7343D89A30C8768730B511B756bf1281c9250CDd,,,,,,,100,,,7.137460194004632,1710845905,bafkreiaqxcsvvzxhqfnyxwgtveqhiwqohbegntek7zlt236si7dqcv457y,""
0x1176F971277B12595AAB599d15EA80AFBb9CD711,,,,,,,100,,,7.666012224091081,1710845938,bafkreif7euxafwquqi6zf3gy4vaxj5z45assyliwugo5wdv3fhk6cfvdfe,""
0x8C68a0FC20F27532Fe4BF7a41b98746d96bc8B60,,,,,,,100,,,11.849477004057974,1710845981,bafkreidb4guykngohlc3o42mdt5rkbrn6ow4molvwozufs5ntcb6akxuka,""
0xE37f3343b3f2b784589B677cfD6C9a166aAC2A19,,,,,,,100,,,58.89755336679999,1710846031,bafkreifox53pyvodbd6pvkgomf6grogb7jf34rdidy3z73efz6dgti4z3m,""
0x6D5a7597896A703Fe8c85775B23395a48f971305,,,,,,,494,,,493.51944351197994,1710917269,bafkreicdfzr6xoyc6k2hmgqgkdvi5szblazaxhr2zdxhpzhe2gpvv6o5pq,""
0x02cA76E87779412a77Ee77C3600D72F68b9ea68C,,,,,,,206,,,205.83237717596654,1710926391,bafkreie2hbc4nal3iohyn7h7kiaqm2clxgzk7dsl7isq5szdywjqgrks5y,""
